I
1000 Generated by WorldEditor

1    143 1 0 RODN KADENA AB
100 91.44 1 0 0.25 0 3 0 05L  26.34624400  127.75151792    0  305 3 1 0 0 23R  26.36718540  127.78027132    0   10 3 7 0 0
100 60.96 2 0 0.25 0 3 0 05R  26.34404199  127.75503600    0  305 2 0 0 1 23L  26.36493969  127.78378178    0  307 2 0 0 1
102 H1  26.35147364  127.76348584 321.57 36.60 36.40 1 0 1 0.00 1
120 Linear Feature 143
111  26.34312233  127.75623911 4 104
115  26.34269804  127.75564558
120 Linear Feature 142
111  26.34395861  127.75592348 4 101
115  26.34365115  127.75548433
120 Linear Feature 141
111  26.36275052  127.78489257 1 101
112  26.36253810  127.78523906  26.36228210  127.78533025 1 101
111  26.36100211  127.78587126 1 101
112  26.36045035  127.78553691  26.36007453  127.78512356 1 101
111  26.35803382  127.78293604 1 101
111  26.35728103  127.78192204 1 101
111  26.35637613  127.78099697 1 101
111  26.35374388  127.77863082 1 101
111  26.35309641  127.77807412 1 101
111  26.34934836  127.77427533 1 101
112  26.34916503  127.77351083  26.34918695  127.77286640 1 101
115  26.34921467  127.77278938
120 Linear Feature 140
111  26.36559094  127.78256965 1 101
111  26.36674450  127.78037160 1 101
111  26.36799741  127.77814890 1 101
111  26.36634518  127.77501336 1 101
115  26.36484893  127.77176499
120 Linear Feature 139
111  26.36559777  127.78257318 1 101
115  26.36403910  127.78446647
120 Linear Feature 138
111  26.36559777  127.78257318 1 101
116  26.36411884  127.78259745  26.36343738  127.78173171
120 Linear Feature 137
111  26.35966857  127.78159364 1 101
111  26.36196499  127.78407805 1 101
111  26.36274141  127.78490339 1 101
112  26.36333588  127.78509757  26.36353162  127.78495193 1 101
111  26.36403910  127.78446647 1 101
111  26.36422034  127.78360074 1 101
116  26.36411884  127.78259745  26.36379261  127.78219290
120 Linear Feature 136
111  26.35634228  127.77545737 1 101
111  26.35894479  127.78037150 1 101
111  26.35967215  127.78158567 1 101
115  26.36169477  127.77978217
120 Linear Feature 135
111  26.35870452  127.76441722 1 101
111  26.35938844  127.76506691 1 101
111  26.36039905  127.76590273 1 101
112  26.36117397  127.76664494  26.36144359  127.76703277 1 101
111  26.36447186  127.77115518 1 101
112  26.36486211  127.77177970  26.36487529  127.77179441 1 101
111  26.36418987  127.77236815 1 101
111  26.36291120  127.77359654 1 101
111  26.36157331  127.77409671 1 101
111  26.35866895  127.77481752 1 101
111  26.35698825  127.77524410 1 101
111  26.35632919  127.77545005 1 101
111  26.35591399  127.77507494 1 101
115  26.35407043  127.77318628
120 Linear Feature 134
111  26.35553144  127.76052830 1 101
111  26.35797756  127.76377618 1 101
111  26.35869116  127.76442915 1 101
112  26.35889053  127.76502545  26.35864332  127.76523904 1 101
115  26.35765746  127.76619094
120 Linear Feature 133
111  26.35500379  127.75963191 1 101
111  26.35553144  127.76050619 1 101
116  26.35492690  127.76038250  26.35454744  127.76071463
120 Linear Feature 132
112  26.35765794  127.76619043  26.35764595  127.76619043 1 101
116  26.35750216  127.76699280  26.35775979  127.76735386
120 Linear Feature 131
111  26.35765794  127.76619043 1 101
116  26.35686107  127.76609014  26.35645366  127.76564883
120 Linear Feature 130
112  26.35765794  127.76619043  26.35765425  127.76619306 1 101
115  26.35677120  127.76681895
120 Linear Feature 129
111  26.35677120  127.76681895 1 101
116  26.35750216  127.76699280  26.35777776  127.76730706
120 Linear Feature 128
111  26.35426026  127.76828896 1 101
111  26.35601115  127.76725205 1 101
111  26.35677120  127.76681895 1 101
116  26.35686107  127.76609014  26.35660943  127.76570233
120 Linear Feature 127
111  26.35425589  127.76828896 1 101
116  26.35418602  127.76897206  26.35434813  127.76930582
120 Linear Feature 126
111  26.35352359  127.76807997 1 101
116  26.35425589  127.76828896  26.35461925  127.76813300
120 Linear Feature 125
111  26.35425589  127.76828896 1 101
115  26.35341738  127.76865390
120 Linear Feature 119
111  26.35099736  127.77008223 1 101
116  26.35053175  127.77008852  26.35039220  127.77020405
120 Linear Feature 118
111  26.35066229  127.76962134 1 101
116  26.35053175  127.77008852  26.35035619  127.77028443
120 Linear Feature 117
111  26.35095038  127.76976702 1 101
115  26.35053175  127.77008852
120 Linear Feature 116
111  26.35095038  127.76976702 1 101
116  26.35099736  127.77008223  26.35113691  127.77024298
120 Linear Feature 115
111  26.35341738  127.76865390 1 101
111  26.35095038  127.76976702 1 101
116  26.35066229  127.76962134  26.35058127  127.76950078
120 Linear Feature 114
111  26.35055420  127.76933360 1 101
111  26.35066229  127.76962134 1 101
112  26.35099736  127.77008223  26.35107645  127.77017784 1 101
115  26.35407043  127.77318628
120 Linear Feature 113
111  26.35065904  127.76906941 1 101
116  26.35042397  127.76894864  26.35034956  127.76880145
120 Linear Feature 112
111  26.35129652  127.76832213 1 101
115  26.35142842  127.76858632
120 Linear Feature 111
111  26.35002660  127.76778585 1 101
111  26.35017203  127.76819722 1 101
111  26.35031407  127.76862370 1 101
111  26.35055420  127.76933360 1 101
112  26.35065904  127.76906941  26.35071991  127.76901280 1 101
111  26.35134049  127.76879013 1 101
112  26.35142842  127.76858632  26.35136755  127.76841271 1 101
116  26.35108512  127.76843459  26.35095322  127.76849121
120 Linear Feature 110
111  26.34997101  127.76698080 1 101
115  26.34985987  127.76726405
120 Linear Feature 109
111  26.34974891  127.76691448 1 101
111  26.35002547  127.76778257 1 101
112  26.35028791  127.76794281  26.35044141  127.76787650 1 101
111  26.35075336  127.76775494 1 101
112  26.35092666  127.76760575  26.35103560  127.76761680 1 101
112  26.35110492  127.76766100  26.35114949  127.76774941 1 101
112  26.35118415  127.76787098  26.35117920  127.76792071 1 101
112  26.35099599  127.76809200  26.35091181  127.76810858 1 101
111  26.35042655  127.76833513 1 101
112  26.35031407  127.76862370  26.35043786  127.76869553 1 101
112  26.35061967  127.76864457  26.35073355  127.76858931 1 101
111  26.35108512  127.76843459 1 101
112  26.35129652  127.76832213  26.35130775  127.76826461 1 101
112  26.35128320  127.76812180  26.35122729  127.76799091 1 101
115  26.35099599  127.76809200
120 Linear Feature 108
111  26.34922899  127.76595855 1 101
111  26.34955085  127.76640060 1 101
111  26.34974891  127.76691448 1 101
112  26.34997101  127.76698080  26.35011460  127.76693660 1 101
111  26.35070384  127.76664374 1 101
112  26.35081278  127.76668794  26.35085734  127.76678740 1 101
111  26.35106531  127.76727919 1 101
111  26.35041170  127.76758310 1 101
115  26.35013936  127.76692002
120 Linear Feature 107
111  26.34891602  127.76554203 1 101
115  26.34923168  127.76596197
120 Linear Feature 106
111  26.34922853  127.76552117 1 101
116  26.34923168  127.76596197  26.34938631  127.76617501
120 Linear Feature 105
111  26.34662976  127.76245431 1 101
111  26.34891602  127.76554203 1 101
112  26.34922853  127.76552117  26.34944460  127.76532024 1 101
115  26.35033712  127.76452979
120 Linear Feature 104
111  26.35115144  127.76377983 1 101
115  26.35033712  127.76452979
120 Linear Feature 103
111  26.35036507  127.76370322 1 101
116  26.35033712  127.76452979  26.34999892  127.76488849
120 Linear Feature 102
111  26.35036507  127.76370322 1 101
116  26.35115144  127.76377983  26.35168530  127.76339618
120 Linear Feature 101
111  26.35096321  127.76454227 1 101
116  26.35033712  127.76452979  26.35003805  127.76476373
120 Linear Feature 100
111  26.35325316  127.76190710 1 101
111  26.35115144  127.76377983 1 101
116  26.35096321  127.76454227  26.35117284  127.76484794
120 Linear Feature 99
111  26.35399360  127.76122788 1 101
115  26.35325343  127.76190875
120 Linear Feature 98
111  26.35400231  127.76218733 1 101
116  26.35325343  127.76190875  26.35301608  127.76213709
120 Linear Feature 97
111  26.35322352  127.76106597 1 101
116  26.35325343  127.76190875  26.35301608  127.76209599
120 Linear Feature 93
111  26.35160465  127.75776505 1 101
112  26.35140142  127.75838027  26.35142123  127.75857367 1 101
115  26.35154997  127.75881128
120 Linear Feature 92
111  26.35073295  127.75765641 1 101
112  26.35131724  127.75789401  26.35159948  127.75780008 1 101
115  26.35160465  127.75776505
120 Linear Feature 91
111  26.35073295  127.75765641 1 101
116  26.35069671  127.75848528  26.35036495  127.75877262
120 Linear Feature 90
111  26.35069671  127.75848528 1 101
116  26.35154997  127.75881128  26.35204513  127.75946883
120 Linear Feature 89
111  26.35256767  127.75633647 1 101
115  26.35239900  127.75610158
120 Linear Feature 88
111  26.34852671  127.76043347 1 101
111  26.35069671  127.75848528 1 101
111  26.35160465  127.75776505 1 101
111  26.35257262  127.75703824 1 101
116  26.35256767  127.75633647  26.35228048  127.75592756
120 Linear Feature 87
111  26.34852810  127.76043697 1 101
116  26.34781514  127.76018515  26.34746172  127.75964962
120 Linear Feature 86
111  26.34852810  127.76043697 1 101
116  26.34847602  127.76112611  26.34867319  127.76140841
120 Linear Feature 85
111  26.34781514  127.76018515 1 101
115  26.34847602  127.76112611
120 Linear Feature 84
111  26.34852810  127.76043697 1 101
115  26.34782201  127.76106928
120 Linear Feature 83
111  26.34782201  127.76106928 1 101
116  26.34847602  127.76112611  26.34868807  127.76141671
120 Linear Feature 82
111  26.34642245  127.76213015 1 101
115  26.34662976  127.76245431
120 Linear Feature 81
111  26.34665807  127.76210953 1 101
116  26.34662976  127.76245431  26.34672759  127.76260091
120 Linear Feature 80
111  26.34329795  127.75595147 1 101
111  26.34275667  127.75643946 1 101
112  26.34268915  127.75697190  26.34285120  127.75720799 1 101
111  26.34605832  127.76163385 1 101
111  26.34642245  127.76213015 1 101
112  26.34665807  127.76210953  26.34674354  127.76203993 1 101
111  26.34782201  127.76106928 1 101
116  26.34781514  127.76018515  26.34745863  127.75969339
120 Linear Feature 79
111  26.34690203  127.75114029 1 101
116  26.34681065  127.75230175  26.34717014  127.75303719
120 Linear Feature 78
111  26.34690203  127.75114029 1 101
111  26.34791832  127.75035196 1 101
112  26.34823587  127.75043888  26.34848152  127.75063277 1 101
111  26.34861932  127.75078654 1 101
111  26.34947416  127.75205687 1 101
111  26.35097101  127.75411573 1 101
115  26.35239900  127.75610158
120 Linear Feature 77
111  26.34454011  127.75465203 1 101
112  26.34434958  127.75498202  26.34430007  127.75503728 1 101
111  26.34329795  127.75595147 1 101
112  26.34428377  127.75580580  26.34466639  127.75599165 1 101
115  26.34488507  127.75621643
120 Linear Feature 76
111  26.34454011  127.75465203 1 101
112  26.34442161  127.75545420  26.34461967  127.75584098 1 101
115  26.34488507  127.75621643
120 Linear Feature 75
111  26.34567091  127.75246025 1 101
111  26.34599723  127.75196911 1 101
115  26.34690203  127.75114029
120 Linear Feature 74
111  26.34681065  127.75230175 1 101
112  26.34623233  127.75200738  26.34592795  127.75215079 1 101
112  26.34567091  127.75246025  26.34565739  127.75248667 1 101
111  26.34454011  127.75465203 1 101
112  26.34451643  127.75552422  26.34462127  127.75587143 1 101
116  26.34488507  127.75621643  26.34500006  127.75635984
120 Linear Feature 43
111  26.36386887  127.77278061 20
115  26.36379762  127.77268483
120 Linear Feature 42
111  26.36386482  127.77263332 20
115  26.36373771  127.77274175
120 Linear Feature 42
111  26.36393364  127.77271555 20
115  26.36380652  127.77282398
120 Linear Feature 41
111  26.36379600  127.77292157 20
116  26.36381624  127.77293151  26.36382919  127.77292067
120 Linear Feature 40
111  26.36400974  127.77272943 20
116  26.36400893  127.77276829  26.36398707  127.77278455
120 Linear Feature 39
111  26.36394205  127.77282318 20
115  26.36389254  127.77287098
120 Linear Feature 38
111  26.36391462  127.77260363 20
115  26.36396213  127.77267084
120 Linear Feature 37
111  26.36371121  127.77279555 20
115  26.36375136  127.77285455
120 Linear Feature 36
111  26.36366236  127.77269100 20
116  26.36365500  127.77272984  26.36366972  127.77275373
120 Linear Feature 35
111  26.36386979  127.77254239 20
116  26.36383968  127.77253493  26.36382429  127.77254911
120 Linear Feature 34
111  26.36379462  127.77257859 20
115  26.36371652  127.77264444
120 Linear Feature 116
111  26.35455943  127.76090343 20
115  26.35450936  127.76095365
120 Linear Feature 115
111  26.35454782  127.76068963 20
115  26.35458556  127.76074389
120 Linear Feature 114
111  26.35462547  127.76084431 20
111  26.35464797  127.76082164 20
115  26.35462620  127.76078762
120 Linear Feature 113
111  26.35441998  127.76099333 20
116  26.35445119  127.76100386  26.35447151  127.76098604
120 Linear Feature 112
111  26.35432927  127.76086942 20
115  26.35437572  127.76093826
120 Linear Feature 111
111  26.35426977  127.76078114 20
115  26.35430097  127.76082488
120 Linear Feature 110
111  26.35449546  127.76085565 20
115  26.35441418  127.76074632
120 Linear Feature 109
111  26.35454118  127.76079410 20
115  26.35442506  127.76090181
120 Linear Feature 109
111  26.35448167  127.76071149 20
115  26.35436556  127.76081921
120 Linear Feature 108
111  26.35449183  127.76061674 20
111  26.35447369  127.76058920 20
115  26.35445046  127.76061431
120 Linear Feature 107
111  26.35434524  127.76071311 20
115  26.35440547  127.76065804
120 Linear Feature 124
111  26.35418602  127.76897206 1 101
116  26.35341194  127.76865684  26.35286132  127.76893133
120 Linear Feature 123
111  26.35352359  127.76807997 1 101
116  26.35341738  127.76865390  26.35316023  127.76877867
120 Linear Feature 122
111  26.34936154  127.77128433 1 101
111  26.34991260  127.77193506 1 101
111  26.35213342  127.77421804 1 101
115  26.35301283  127.77507265
120 Linear Feature 121
111  26.34921467  127.77278938 1 101
111  26.34927309  127.77171891 1 101
115  26.34936154  127.77128433
120 Linear Feature 120
111  26.35053192  127.77008877 1 101
111  26.34936154  127.77128433 1 101
111  26.34753847  127.77309060 1 101
112  26.34747620  127.77413290  26.34775857  127.77463065 1 101
115  26.34811050  127.77497771
120 Linear Feature 46
111  26.34978210  127.76486317 20
111  26.34977093  127.76486406 20
111  26.34962724  127.76499590 20
111  26.34962724  127.76501461 20
111  26.34974139  127.76516338 20
111  26.34976055  127.76516605 20
113  26.34990583  127.76503599 20
120 Linear Feature 44
111  26.34974648  127.76508473 20
115  26.34983379  127.76500832
120 Linear Feature 44
111  26.34970328  127.76501408 20
115  26.34979059  127.76493767
120 Linear Feature 45
111  26.34979684  127.76506589 20
115  26.34973093  127.76496698
120 Linear Feature 9
111  26.36539778  127.78430086 1
115  26.36539844  127.78442751
120 Linear Feature 8
111  26.36533621  127.78436521 1
115  26.36545518  127.78436492
120 Linear Feature 6
111  26.36503774  127.78399409 1
115  26.36503834  127.78378860
120 Linear Feature 5
111  26.36505753  127.78378726 1
115  26.36505693  127.78399409
120 Linear Feature 4
111  26.36514450  127.78390841 1
115  26.36496037  127.78390841
120 Linear Feature 3
111  26.36514266  127.78388669 1
115  26.36496097  127.78388699
120 Linear Feature 96
111  26.35399360  127.76122788 1 101
116  26.35400476  127.76218691  26.35432470  127.76273077
120 Linear Feature 95
111  26.35310611  127.75710438 1 101
111  26.35500379  127.75963191 1 101
112  26.35492690  127.76038250  26.35454744  127.76071463 1 101
111  26.35399360  127.76122788 1 101
116  26.35322352  127.76106597  26.35282545  127.76053871
120 Linear Feature 94
111  26.35256767  127.75633647 1 101
111  26.35310611  127.75710438 1 101
116  26.35257262  127.75703824  26.35234265  127.75721940
120 Linear Feature 2
111  26.34381313  127.75462208 1
115  26.34378742  127.75479033
120 Linear Feature 1
111  26.34387741  127.75472772 1
115  26.34372080  127.75469903
21  26.34800939  127.75542753 3 50.8900 3.0 05L PAPI-4R
21  26.34934446  127.75423435 2 50.8900 3.0 05L PAPI-4L
21  26.34630267  127.75742206 2 50.8900 3.0 05R PAPI-4L
21  26.36174508  127.78075054 2 230.9000 3.0 23L PAPI-4L
21  26.36295585  127.77963900 3 230.9000 3.0 23L PAPI-4R
21  26.36509005  127.77582250 3 230.9100 3.0 23R PAPI-4R
21  26.36372061  127.77703922 2 230.9100 3.0 23R PAPI-4L
14  26.34917189  127.77062391 108.27 0 TowerView
18  26.35668470  127.76855538 4 BCN
19  26.34413251  127.75413056 1 WS
19  26.34671400  127.74967322 1 WS
19  26.36673292  127.78181456 1 WS
19  26.36431015  127.78497050 1 WS
50 12420 ATIS
52 12330 CLNC DEL
53 11850 GND CTL
54 12620 TWR
99
